"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"11004653246","","","","","2010-03-24 23:32:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Whenever I'm feeling down about the Rangers, I think about Rick DiPietro and it immediately makes me feel a whole lot better about life. #fb"
"10921731753","10920314462","14922441","","","2010-03-23 12:00:17 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@mattbertolini 1) Less verbose (no private constructor) and 2) No potential for an instance to be deserialized."
"10905841552","","","","","2010-03-23 02:57:47 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Apparently, a single element enum type is the best way to implement a singleton. You learn something new every day. #fb"
"10832205315","","","","","2010-03-21 18:29:52 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Breaking Bad, the best show currently on television, returns tonight. #fb"
"10711814695","","","","","2010-03-19 07:21:27 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Forever indebted to both Rachel Quinn and @amandacaldari; You guys are awesome. #fb"
"10596369327","","","","","2010-03-17 00:45:51 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Surprised? ""Preliminary ACID3 tests show IE9 score 55/100, up from IE8's 20, but still far from Chrome and Safari's scores of nearly 100."""
"10549660229","","","","","2010-03-16 02:48:46 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","After trying a few different Twitter clients for both iPhone and Mac, Echofon wins."
"10431865971","","","","","2010-03-13 18:00:19 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Just finished Palahniuk's ""Survivor."" Liked it, but not enough to read anything else by him anytime soon. #fb"
"10306189045","","","","","2010-03-11 04:09:20 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Even less necessary: American remake of 2005's 13 Tzameti, which might be my favorite foreign film."
"10304921844","","","","","2010-03-11 03:37:03 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Just saw Timecrimes. Don't see how an American remake is at all necessary."
"10156981166","","","","","2010-03-08 05:10:05 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Honestly, I liked Taken more than The Hurt Locker."
"10148673377","","","","","2010-03-08 02:17:46 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","What? The screenplay was easily the WORST part of The Hurt Locker."
"10132631927","","","","","2010-03-07 19:31:04 +0000","<a href=""http://echofon.com/"" rel=""nofollow"">Echofon</a>","After initially feeling let down by ""Wilco (The Album),"" I now think it's a masterwork that stands up alongside the rest of their catalog."
"10098003990","10097833043","14922441","","","2010-03-07 01:10:43 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@mattbertolini Couldn't find a global setting, had to start changing on a per feature basis. I just want my work email to be Arial again."
"10093190847","10093066795","14922441","","","2010-03-06 22:54:50 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","@mattbertolini The ribbon seems clunky and unorganized, but the fonts are what really ruin it for me. 2003 just seems so much cleaner."
"10088504525","","","","","2010-03-06 20:31:05 +0000","<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Used Outlook and Word 2007 for the first time today. Might have the worst UIs of any programs I've ever used in my life."
"9861844303","","","","","2010-03-02 05:35:12 +0000","<a href=""http://itunes.apple.com/app/twitter/id333903271?mt=8"" rel=""nofollow"">Twitter for iPhone</a>","Just wrote a Bash script to keep checking the Radiohead website and wake me up when Thom Yorke tickets go on sale. Let's hope this works #fb"
